,COUNTY,LATITUDE,LONGITUDE,FIRE_NAME,FIRE_SIZE,FIRE_SIZE_CLASS,FIRE_YEAR,DISCOVERY_DATE,CONTAIN_DATE,CAUSE_CLASSIFICATION,CAUSE,FREQUENCY
10525,Placer County,39.178973,-120.854426,GOLD,0.01,A,2018,20181028,20181028,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.19811320754716982
10526,Placer County,38.946482,-121.104723,GALENA,0.39,B,2018,20181104,20181104,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.19811320754716982
10527,Placer County,38.838916,-121.349382,ATHENS,0.13,A,2018,20181105,20181105,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.19811320754716982
10528,Placer County,38.749672,-121.31861,EAST,0.1,A,2018,20181116,20181116,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.19811320754716982
10529,Placer County,38.945628,-121.094332,QUARTZ,0.37,B,2018,20181121,20181121,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.19811320754716982
10530,Placer County,38.957074,-121.105946,RICHARSON,0.01,A,2018,20181121,20181121,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.19811320754716982
10531,Placer County,39.06444444,-120.56527778,CREEK,0.1,A,2019,20190811,20190811,Human,Recreation and ceremony,0.19811320754716982
10532,Placer County,39.03555556,-120.61194444,INTERBAY,0.1,A,2019,20191101,20191101,Human,Recreation and ceremony,0.19811320754716982
10533,Placer County,39.27,-120.05722222,MARTIS,0.01,A,2019,20190706,20190706,Human,Recreation and ceremony,0.19811320754716982
10534,Placer County,39.22388889,-120.13666667,WATSON,0.1,A,2019,20190817,20190817,Human,Recreation and ceremony,0.19811320754716982
10535,Placer County,39.2075,-120.17944444,WARD,0.1,A,2019,20190720,20190720,Human,Recreation and ceremony,0.19811320754716982
10536,Placer County,39.2525,-120.69083333,SIERRA 2,20.4,C,2019,20191013,20191017,Human,Missing data/not specified/undetermined,0.19811320754716982
10537,Placer County,39.30416667,-120.5225,HAMPSHIRE,0.1,A,2019,20190811,20190811,Human,Missing data/not specified/undetermined,0.19811320754716982
10538,Placer County,39.25611111,-120.07972222,BROCKWAY,0.1,A,2019,20190819,20190819,Human,Recreation and ceremony,0.19811320754716982
10539,Placer County,39.15194444,-120.67611111,WALL,0.1,A,2019,20190824,20190824,Human,Recreation and ceremony,0.19811320754716982
10540,Placer County,39.10472222,-120.2,BLACKWOOD,0.1,A,2019,20190705,20190705,Human,Recreation and ceremony,0.19811320754716982
10541,Placer County,39.1625,-120.49611111,ROBINSON,0.1,A,2019,20191120,20191120,Human,Recreation and ceremony,0.19811320754716982
10542,Placer County,39.30888889,-120.19388889,MCGIVER,0.1,A,2019,20190824,20190824,Human,Recreation and ceremony,0.19811320754716982
10543,Placer County,39.14388889,-120.75416667,MORNING STAR,0.01,A,2019,20190818,20190818,Human,Recreation and ceremony,0.19811320754716982
10544,Placer County,39.11055556,-120.17444444,CANYON,0.1,A,2019,20190705,20190705,Human,Recreation and ceremony,0.19811320754716982
10545,Placer County,39.30722222,-120.18888889,SAWTOOTH,0.1,A,2019,20190613,20190613,Human,Recreation and ceremony,0.19811320754716982
10546,Placer County,39.29694444,-120.19722222,SAW,0.1,A,2019,20190815,20190816,Human,Recreation and ceremony,0.19811320754716982
10547,Placer County,39.18055556,-120.53388889,TADPOLE,0.1,A,2019,20190922,20190922,Human,Recreation and ceremony,0.19811320754716982
10548,Placer County,39.27,-120.055,PEAK,0.1,A,2019,20190706,20190706,Human,Recreation and ceremony,0.19811320754716982
10549,Placer County,39.15194444,-120.67666667,CHINA,0.1,A,2019,20191027,20191027,Human,Recreation and ceremony,0.19811320754716982
10550,Placer County,39.255,-120.2625,GOOSE,0.1,A,2019,20190617,20190617,Natural,Natural,0.19811320754716982
10551,Placer County,39.2325,-120.13583333,BEACH,0.1,A,2019,20190826,20190826,Human,Recreation and ceremony,0.19811320754716982
10552,Placer County,39.24527778,-120.025,SPECKLED,0.1,A,2019,20191028,20191028,Human,Missing data/not specified/undetermined,0.19811320754716982
10553,Placer County,39.11361111,-120.74944444,PARKER,0.1,A,2019,20190819,20190819,Natural,Natural,0.19811320754716982
10554,Placer County,39.29694444,-120.19722222,GRANITE,0.1,A,2019,20190726,20190726,Human,Recreation and ceremony,0.19811320754716982
10555,Placer County,39.14444444,-120.78472222,SHIRTTAIL,0.1,A,2019,20190811,20190811,Human,Smoking,0.19811320754716982
10556,Placer County,39.34527778,-120.60333333,EAGLE,0.15,A,2019,20190630,20190630,Human,Fireworks,0.19811320754716982
10557,Placer County,39.13611111,-120.22138889,GSTAAD,0.1,A,2019,20191102,20191102,Human,Smoking,0.19811320754716982
10558,Placer County,39.23017224,-120.10701303,KINGS,1.8,B,2020,20200821,20200821,Human,Equipment and vehicle use,0.19811320754716982
10559,Placer County,39.22706124,-120.10526303,KINGS2,0.1,A,2020,20200822,20200822,Human,Equipment and vehicle use,0.19811320754716982
10560,Placer County,39.24450524,-120.09468003,CARNELIAN,1.2,B,2020,20200710,20200710,Human,Equipment and vehicle use,0.19811320754716982
10561,Placer County,39.15519522,-120.23211304,ALPINE,0.1,A,2020,20200805,20200805,Human,Power generation/transmission/distribution,0.19811320754716982
10562,Placer County,39.13686622,-120.20443003,BASIN-1,0.1,A,2020,20200824,20200824,Natural,Natural,0.19811320754716982
10563,Placer County,39.21894923,-120.14015203,WATSON,0.1,A,2020,20200906,20200906,Human,Recreation and ceremony,0.19811320754716982
10564,Placer County,39.26906523,-120.20081305,SAWTOOTH,0.1,A,2020,20200623,20200623,Human,Recreation and ceremony,0.19811320754716982
10565,Placer County,39.0691712,-120.41501206,BOUNDRY,0.1,A,2020,20200619,20200619,Human,Recreation and ceremony,0.19811320754716982
10566,Placer County,39.1655752,-120.46021308,SUNFLOWER,0.25,A,2020,20201001,20201001,Human,Missing data/not specified/undetermined,0.19811320754716982
10567,Placer County,39.16199291,-120.49752363,ROBINSON,0.11,A,2020,20200724,20200724,Human,Recreation and ceremony,0.19811320754716982
10568,Placer County,39.00242219,-120.47981906,POINT,99.0,C,2020,20201026,20201105,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.19811320754716982
10569,Placer County,39.1415152,-120.45601307,DOLLY,0.13,A,2020,20200609,20200610,Natural,Natural,0.19811320754716982
10570,Placer County,39.3131452,-120.64211312,BOWMAN,0.1,A,2020,20200805,20200805,Human,Recreation and ceremony,0.19811320754716982
10571,Placer County,39.2820652,-120.57671311,LAKE,0.1,A,2020,20200721,20200721,Human,Recreation and ceremony,0.19811320754716982
10572,Placer County,39.2659552,-120.65741312,ONION,0.1,A,2020,20200711,20200711,Human,Recreation and ceremony,0.19811320754716982
10573,Placer County,39.09759518,-120.72401311,CHICKEN,0.1,A,2020,20200827,20200827,Human,Recreation and ceremony,0.19811320754716982
10574,Placer County,39.12514518,-120.77241312,PINE,0.3,B,2020,20200830,20200830,Human,Missing data/not specified/undetermined,0.19811320754716982
10575,Placer County,39.02460517,-120.7207131,CIRCLE,0.1,A,2020,20200613,20200613,Human,Recreation and ceremony,0.19811320754716982
10576,Placer County,39.00573517,-120.7320131,RALSTON,0.1,A,2020,20200808,20200808,Human,Recreation and ceremony,0.19811320754716982
10577,Nevada County,39.31527778,-120.52472222,TUTTLE,0.1,A,2017,20170906,20170907,Natural,Natural,0.13952333664349553
10578,Nevada County,39.3725,-120.75361111,WASHINGTON,1.4,B,2017,20170912,20170914,Natural,Natural,0.13952333664349553
10579,Nevada County,39.20416667,-120.93444444,HUMBUG,0.27,B,2017,20170728,20170728,Human,Recreation and ceremony,0.13952333664349553
10580,Nevada County,39.44666667,-120.16638889,BILLY,0.1,A,2017,20170822,20170823,Natural,Natural,0.13952333664349553
10581,Nevada County,39.365,-120.65111111,MEADOWS,0.14,A,2017,20170816,20170816,Natural,Natural,0.13952333664349553
10582,Nevada County,39.50972222,-120.5725,JACKSON,0.1,A,2017,20170811,20170812,Human,Equipment and vehicle use,0.13952333664349553
10583,Nevada County,39.44694444,-120.60222222,PRAIRIE,0.1,A,2017,20170902,20170903,Human,Fireworks,0.13952333664349553
10584,Nevada County,39.35916667,-120.63722222,RUCKER,0.01,A,2017,20170805,20170805,Human,Recreation and ceremony,0.13952333664349553
10585,Nevada County,39.4175,-120.16861111,OVERLAND,0.1,A,2017,20170913,20170913,Natural,Natural,0.13952333664349553
10586,Nevada County,39.32444444,-120.56361111,EAGLE,0.1,A,2017,20170819,20170819,Human,Recreation and ceremony,0.13952333664349553
10587,Nevada County,39.4,-120.79138889,POTTER,0.1,A,2017,20170912,20170914,Natural,Natural,0.13952333664349553
10588,Nevada County,39.35833333,-120.64611111,RUCKER,0.1,A,2017,20170903,20170903,Human,Missing data/not specified/undetermined,0.13952333664349553
10589,Nevada County,39.36166667,-120.47611111,STERLING,0.1,A,2017,20170912,20170912,Natural,Natural,0.13952333664349553
10590,Nevada County,39.188862,-121.054136,CREEKSIDE,0.01,A,2017,20171031,20171031,Human,Missing data/not specified/undetermined,0.13952333664349553
10591,Nevada County,39.316845,-121.128994,BIRCH,0.9,B,2017,20171105,20171105,Human,Missing data/not specified/undetermined,0.13952333664349553
10592,Nevada County,39.360667,-120.1055,ALLENBY WY  TRUCKEE_FD,0.01,A,2017,20170819,20170819,Natural,Natural,0.13952333664349553
10593,Nevada County,39.336152,-120.050213,JUNIPER,0.01,A,2017,20170824,20170824,Natural,Natural,0.13952333664349553
10594,Nevada County,39.3835,-120.2865,EUER,0.01,A,2017,20170905,20170906,Natural,Natural,0.13952333664349553
10595,Nevada County,39.352914,-120.123545,GLENSHIRE/FIRST FIRE,0.1,A,2017,20170913,20170913,Natural,Natural,0.13952333664349553
10596,Nevada County,39.309017,-120.443633,KINGVALE,0.5,B,2017,20171018,20171018,Natural,Natural,0.13952333664349553
10597,Nevada County,39.19412,-121.176409,HARPER,0.5,B,2017,20170627,20170627,Human,Equipment and vehicle use,0.13952333664349553
10598,Nevada County,39.090101,-121.057621,BREWER,13.2,C,2017,20170702,20170702,Human,Equipment and vehicle use,0.13952333664349553
10599,Nevada County,39.057957,-121.025361,MAGNOLIA,0.26,B,2017,20170703,20170703,Human,Equipment and vehicle use,0.13952333664349553
10600,Nevada County,39.191423,-121.239354,BURKE,0.68,B,2017,20170711,20170711,Human,Equipment and vehicle use,0.13952333664349553
10601,Nevada County,39.209417,-121.08875,REX,12.0,C,2017,20170712,20170712,Human,Equipment and vehicle use,0.13952333664349553
10602,Nevada County,39.071335,-121.169875,RESTIVE,4.6,B,2017,20170730,20170730,Human,Equipment and vehicle use,0.13952333664349553
10603,Nevada County,39.210393,-121.046384,SILVER,0.01,A,2017,20170805,20170805,Human,Equipment and vehicle use,0.13952333664349553
10604,Nevada County,39.149787,-121.121389,JERICHO,1.79,B,2017,20170818,20170818,Human,Equipment and vehicle use,0.13952333664349553
10605,Nevada County,39.110012,-121.0433,GAMBLE,1.0,B,2017,20170819,20170819,Human,Equipment and vehicle use,0.13952333664349553
10606,Nevada County,39.37045,-120.039983,FLORISTON,0.26,B,2017,20170817,20170820,Human,Equipment and vehicle use,0.13952333664349553
10607,Nevada County,39.163077,-121.087498,LUCKIE,4.1,B,2017,20170827,20170827,Human,Equipment and vehicle use,0.13952333664349553
10608,Nevada County,39.367787,-121.069556,BYRON,0.01,A,2017,20170909,20170909,Human,Equipment and vehicle use,0.13952333664349553
10609,Nevada County,39.176587,-121.111896,VAN TAM,2.6,B,2017,20171010,20171010,Human,Equipment and vehicle use,0.13952333664349553
10610,Nevada County,39.338933,-120.179983,INDUSTRIAL WY  TRUCKEE_FD,0.01,A,2017,20170616,20170616,Human,Smoking,0.13952333664349553
10611,Nevada County,39.191841,-121.007424,EDGEWOOD,0.01,A,2017,20170823,20170823,Human,Smoking,0.13952333664349553
10612,Nevada County,39.375417,-120.975733,LAKE,0.2,A,2017,20170405,20170405,Human,Debris and open burning,0.13952333664349553
10613,Nevada County,39.059486,-121.023525,SPRING,0.25,A,2017,20170429,20170429,Human,Debris and open burning,0.13952333664349553
10614,Nevada County,39.178742,-120.991687,NATHAN,0.25,A,2017,20170509,20170509,Human,Debris and open burning,0.13952333664349553
10615,Nevada County,39.066532,-121.175089,PERIMETER,5.0,B,2017,20170518,20170518,Human,Debris and open burning,0.13952333664349553
10616,Nevada County,39.243698,-121.167742,PIONEER,0.03,A,2017,20170518,20170518,Human,Debris and open burning,0.13952333664349553
10617,Nevada County,39.038004,-121.166005,GARDEN,0.3,B,2017,20170522,20170522,Human,Debris and open burning,0.13952333664349553
10618,Nevada County,39.388733,-120.877183,DERBEC,0.64,B,2017,20170526,20170526,Human,Debris and open burning,0.13952333664349553
10619,Nevada County,39.212579,-120.976044,FAMILY,0.01,A,2017,20170527,20170527,Human,Debris and open burning,0.13952333664349553
10620,Nevada County,39.179546,-121.050289,UPWARD,0.05,A,2017,20170527,20170527,Human,Debris and open burning,0.13952333664349553
10621,Nevada County,39.121288,-121.111786,THORNBERRY,0.83,B,2017,20170603,20170603,Human,Debris and open burning,0.13952333664349553
10622,Nevada County,39.182084,-121.26384,KELLER,0.01,A,2017,20170606,20170606,Human,Debris and open burning,0.13952333664349553
10623,Nevada County,39.158716,-120.963335,CHATTERING,1.0,B,2017,20170615,20170615,Human,Debris and open burning,0.13952333664349553
10624,Nevada County,39.282696,-121.193174,PLEASANT,2.0,B,2017,20170702,20170702,Human,Debris and open burning,0.13952333664349553
10625,Nevada County,39.218004,-120.967887,GREENHORN,0.05,A,2017,20170710,20170710,Human,Debris and open burning,0.13952333664349553
10626,Nevada County,39.214302,-120.993199,GREENHORN,0.05,A,2017,20170710,20170710,Human,Debris and open burning,0.13952333664349553
10627,Nevada County,39.3895,-120.8756,NORTH,0.01,A,2017,20170726,20170726,Human,Debris and open burning,0.13952333664349553
10628,Nevada County,39.392717,-120.022717,FLORISTON WY / UNION PACI,0.01,A,2017,20171116,20171116,Human,Debris and open burning,0.13952333664349553
10629,Nevada County,39.320595,-120.885863,HWY 20   NCCFD84,0.01,A,2017,20171213,20171213,Human,Debris and open burning,0.13952333664349553
10630,Nevada County,39.38545,-120.0912,BOCA,0.42,B,2017,20170402,20170402,Human,Missing data/not specified/undetermined,0.13952333664349553
10631,Nevada County,39.362598,-120.949994,LAKE,0.5,B,2017,20170410,20170410,Human,Missing data/not specified/undetermined,0.13952333664349553
10632,Nevada County,39.207217,-121.0598,STACEY,0.1,A,2017,20170523,20170523,Human,Missing data/not specified/undetermined,0.13952333664349553
10633,Nevada County,39.234433,-120.914283,BENEDICT,0.01,A,2017,20170613,20170613,Human,Missing data/not specified/undetermined,0.13952333664349553
10634,Nevada County,39.228028,-121.233174,WILD,0.07,A,2017,20170615,20170615,Human,Missing data/not specified/undetermined,0.13952333664349553
10635,Nevada County,39.221444,-121.005107,JOHN,0.01,A,2017,20170616,20170616,Human,Missing data/not specified/undetermined,0.13952333664349553
10636,Nevada County,39.115408,-121.060833,ALEXANDRA,0.01,A,2017,20170619,20170619,Human,Missing data/not specified/undetermined,0.13952333664349553
10637,Nevada County,39.20302,-121.229242,MELODY,0.7,B,2017,20170622,20170622,Human,Missing data/not specified/undetermined,0.13952333664349553
10638,Nevada County,39.163412,-121.160405,INDIAN,0.01,A,2017,20170623,20170623,Human,Missing data/not specified/undetermined,0.13952333664349553
10639,Nevada County,39.212672,-121.229349,CHINA,14.2,C,2017,20170705,20170705,Human,Missing data/not specified/undetermined,0.13952333664349553
10640,Nevada County,39.196667,-121.18065,READY,0.01,A,2017,20170706,20170706,Human,Missing data/not specified/undetermined,0.13952333664349553
10641,Nevada County,39.262589,-120.997191,NORTHCOTE,0.01,A,2017,20170710,20170710,Human,Missing data/not specified/undetermined,0.13952333664349553
10642,Nevada County,39.176179,-121.064802,CARRINGTON,0.25,A,2017,20170712,20170712,Human,Missing data/not specified/undetermined,0.13952333664349553
10643,Nevada County,39.176282,-121.06539,CARRINGTON,0.01,A,2017,20170712,20170712,Human,Missing data/not specified/undetermined,0.13952333664349553
10644,Nevada County,39.139335,-121.04957,EDWARD DR  NCCFD88,0.01,A,2017,20170720,20170720,Human,Missing data/not specified/undetermined,0.13952333664349553
10645,Nevada County,39.235924,-121.126908,QUAIL,0.1,A,2017,20170721,20170721,Human,Missing data/not specified/undetermined,0.13952333664349553
10646,Nevada County,39.360783,-120.96955,GRIZZLY,9.09,B,2017,20170721,20170722,Human,Missing data/not specified/undetermined,0.13952333664349553
10647,Nevada County,39.073001,-121.087161,CARRIAGE,0.65,B,2017,20170803,20170803,Human,Missing data/not specified/undetermined,0.13952333664349553
10648,Nevada County,39.173796,-121.066699,SENTINEL,1.0,B,2017,20170807,20170807,Human,Missing data/not specified/undetermined,0.13952333664349553
10649,Nevada County,39.106929,-121.055611,RUTH,0.01,A,2017,20170812,20170812,Human,Missing data/not specified/undetermined,0.13952333664349553
10650,Nevada County,39.176009,-120.975454,GREEN,0.01,A,2017,20170814,20170814,Human,Missing data/not specified/undetermined,0.13952333664349553
10651,Nevada County,39.341397,-120.339344,DONNER,0.1,A,2017,20170814,20170814,Human,Missing data/not specified/undetermined,0.13952333664349553
10652,Nevada County,39.201567,-120.992233,IRON,0.01,A,2017,20170815,20170815,Human,Missing data/not specified/undetermined,0.13952333664349553
10653,Nevada County,39.370567,-121.048317,VILLAGE,0.33,B,2017,20170817,20170817,Human,Missing data/not specified/undetermined,0.13952333664349553
10654,Nevada County,39.392,-120.263333,CARPENTER,0.01,A,2017,20170822,20170822,Human,Missing data/not specified/undetermined,0.13952333664349553
10655,Nevada County,39.122036,-121.036377,FAY,1.0,B,2017,20170826,20170826,Human,Missing data/not specified/undetermined,0.13952333664349553
10656,Nevada County,39.140405,-120.969613,LADERA,0.06,A,2017,20170904,20170904,Human,Missing data/not specified/undetermined,0.13952333664349553
10657,Nevada County,39.228151,-120.925097,TUMBLING,0.01,A,2017,20170904,20170905,Human,Missing data/not specified/undetermined,0.13952333664349553
10658,Nevada County,39.199956,-120.977344,YOU BET,0.1,A,2017,20170915,20170915,Human,Missing data/not specified/undetermined,0.13952333664349553
10659,Nevada County,39.265617,-121.036833,BROAD,0.2,A,2017,20170916,20170916,Human,Missing data/not specified/undetermined,0.13952333664349553
10660,Nevada County,39.050656,-121.072746,BEAR,0.69,B,2017,20170917,20170918,Human,Missing data/not specified/undetermined,0.13952333664349553
10661,Nevada County,39.284997,-121.006816,HONEYSUCKLE,0.04,A,2017,20170924,20170924,Human,Missing data/not specified/undetermined,0.13952333664349553
10662,Nevada County,39.1392,-120.953327,LARSEN,0.01,A,2017,20171004,20171004,Human,Missing data/not specified/undetermined,0.13952333664349553
10663,Nevada County,39.259898,-120.996173,RED,0.01,A,2017,20171008,20171008,Human,Missing data/not specified/undetermined,0.13952333664349553
10664,Nevada County,39.064989,-121.136269,GARDEN,19.0,C,2017,20171010,20171010,Human,Missing data/not specified/undetermined,0.13952333664349553
10665,Nevada County,39.303953,-120.976368,BLOOM,0.01,A,2017,20171018,20171018,Human,Missing data/not specified/undetermined,0.13952333664349553
10666,Nevada County,39.124856,-121.14466,MCCOURTNEY,0.16,A,2017,20171216,20171216,Human,Missing data/not specified/undetermined,0.13952333664349553
10667,Nevada County,39.05896,-121.023763,MAGNOLIA,0.3,B,2017,20170522,20170522,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.13952333664349553
10668,Nevada County,39.2205,-121.043167,IDAHO,0.01,A,2017,20170614,20170614,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.13952333664349553
10669,Nevada County,39.38405,-120.023567,FLORISTON,0.01,A,2017,20170616,20170616,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.13952333664349553
10670,Nevada County,39.291584,-121.097363,INDEPENDENCE,0.01,A,2017,20170628,20170628,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.13952333664349553
10671,Nevada County,39.274262,-121.022046,BLOOMFIELD,1.0,B,2017,20170708,20170708,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.13952333664349553
10672,Nevada County,39.098519,-121.085063,CHERRY,0.01,A,2017,20170719,20170719,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.13952333664349553
10673,Nevada County,39.312841,-120.878823,CASCI,0.56,B,2017,20170724,20170724,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.13952333664349553
10674,Nevada County,39.274383,-121.03255,PIPER,0.05,A,2017,20170725,20170725,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.13952333664349553
10675,Nevada County,39.322789,-120.882132,HWY 20   NCCFD84,0.01,A,2017,20170727,20170727,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.13952333664349553
10676,Nevada County,39.168611,-120.956111,GREENHORN,10.27,C,2017,20170727,20170727,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.13952333664349553
10677,Nevada County,39.331908,-121.056925,PURDON,2.62,B,2017,20170802,20170802,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.13952333664349553
10678,Nevada County,39.20199,-121.145665,FLYING,0.06,A,2017,20170824,20170824,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.13952333664349553
10679,Nevada County,39.161708,-121.036641,RATTLESNAKE,0.1,A,2017,20170827,20170827,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.13952333664349553
10680,Nevada County,39.208623,-121.070438,MILL,0.01,A,2017,20170830,20170830,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.13952333664349553
10681,Nevada County,39.04938,-121.249731,PERIMETER,2.93,B,2017,20170831,20170901,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.13952333664349553
10682,Nevada County,39.342883,-121.120064,PLEASANT,392.0,E,2017,20170830,20170906,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.13952333664349553
10683,Nevada County,39.074762,-121.005956,DOG,0.01,A,2017,20170910,20170910,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.13952333664349553
10684,Nevada County,39.1283,-121.141952,MCCOURTNEY,0.01,A,2017,20170913,20170913,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.13952333664349553
10685,Nevada County,39.265117,-121.036833,INDIAN,0.2,A,2017,20170915,20170915,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.13952333664349553
10686,Nevada County,39.272167,-121.017467,SUGAR,1.0,B,2017,20170921,20170921,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.13952333664349553
10687,Nevada County,39.20725,-121.053617,EMPIRE,0.02,A,2017,20170924,20170924,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.13952333664349553
10688,Nevada County,39.217871,-121.201138,PLEASANT,0.01,A,2017,20171004,20171004,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.13952333664349553
10689,Nevada County,39.211545,-121.275858,WILD,0.55,B,2017,20171005,20171005,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.13952333664349553
10690,Nevada County,39.042347,-121.077862,TORREY,0.1,A,2017,20171019,20171019,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.13952333664349553
10691,Nevada County,39.39277778,-120.08916667,BOCA,2.0,B,2018,20180702,20180704,Human,Missing data/not specified/undetermined,0.13952333664349553
10692,Nevada County,39.35305556,-120.47055556,MAGONIGAL,0.25,A,2018,20180601,20180601,Natural,Natural,0.13952333664349553
10693,Nevada County,39.31777778,-120.82611111,EQUESTRIAN,0.1,A,2018,20180803,20180804,Human,Missing data/not specified/undetermined,0.13952333664349553
10694,Nevada County,39.33138889,-120.57277778,SPRING,0.1,A,2018,20180906,20180906,Human,Recreation and ceremony,0.13952333664349553
10695,Nevada County,39.365,-120.66361111,BLUE,0.01,A,2018,20180805,20180805,Human,Missing data/not specified/undetermined,0.13952333664349553
10696,Nevada County,39.39805556,-120.35972222,PARADISE,0.1,A,2018,20180625,20180626,Human,Recreation and ceremony,0.13952333664349553
10697,Nevada County,39.41694444,-120.19833333,PENNY,0.1,A,2018,20180920,20180920,Human,Equipment and vehicle use,0.13952333664349553
10698,Nevada County,39.33583333,-120.50722222,FORDYCE,0.1,A,2018,20180704,20180704,Human,Equipment and vehicle use,0.13952333664349553
10699,Nevada County,39.46333333,-120.65361111,WEAVER,0.1,A,2018,20180915,20180915,Human,Recreation and ceremony,0.13952333664349553
10700,Nevada County,39.337586,-120.971137,COPPER,0.3,B,2018,20180806,20180806,Human,Arson/incendiarism,0.13952333664349553
10701,Nevada County,39.355884,-121.006373,JACK,0.3,B,2018,20180824,20180824,Human,Arson/incendiarism,0.13952333664349553
10702,Nevada County,39.141089,-121.071199,ALTA,0.01,A,2018,20180220,20180220,Natural,Natural,0.13952333664349553
10703,Nevada County,39.275437,-120.999287,LEWIS,0.25,A,2018,20180528,20180528,Human,Equipment and vehicle use,0.13952333664349553
10704,Nevada County,39.134183,-121.069864,CORTEZ,0.25,A,2018,20180602,20180603,Human,Equipment and vehicle use,0.13952333664349553
10705,Nevada County,39.088326,-121.117257,DUGGANS,0.2,A,2018,20180615,20180615,Human,Equipment and vehicle use,0.13952333664349553
10706,Nevada County,39.133567,-120.97545,MEYER RD / RUMFORD CT,0.25,A,2018,20180626,20180626,Human,Equipment and vehicle use,0.13952333664349553
10707,Nevada County,39.252664,-121.260411,IRIS,0.08,A,2018,20180630,20180630,Human,Equipment and vehicle use,0.13952333664349553
10708,Nevada County,39.059715,-121.048771,KNOLLS,0.22,A,2018,20180630,20180630,Human,Equipment and vehicle use,0.13952333664349553
10709,Nevada County,39.046296,-121.109652,WOLF,0.3,B,2018,20180705,20180705,Human,Equipment and vehicle use,0.13952333664349553
10710,Nevada County,39.053096,-121.177646,ROSEMARY,12.0,C,2018,20180708,20180708,Human,Equipment and vehicle use,0.13952333664349553
10711,Nevada County,39.122929,-121.05473,ALEXANDRA,0.2,A,2018,20180816,20180816,Human,Equipment and vehicle use,0.13952333664349553
10712,Nevada County,39.203296,-121.16956,ROUGH,0.01,A,2018,20180622,20180622,Human,Smoking,0.13952333664349553
10713,Nevada County,39.320431,-120.300271,WASHOE RD  TRUCKEE_FD,0.1,A,2018,20180827,20180827,Human,Smoking,0.13952333664349553
10714,Nevada County,39.305049,-121.002967,ROCK,0.3,B,2018,20180214,20180214,Human,Debris and open burning,0.13952333664349553
10715,Nevada County,39.364013,-121.118692,SWEETLAND,0.8,B,2018,20180214,20180214,Human,Debris and open burning,0.13952333664349553
10716,Nevada County,39.342588,-121.061347,MONTEZUMA,0.19,A,2018,20180225,20180225,Human,Debris and open burning,0.13952333664349553
10717,Nevada County,39.210438,-120.992273,NORIA,0.31,B,2018,20180312,20180312,Human,Debris and open burning,0.13952333664349553
10718,Nevada County,39.164317,-120.936791,BET,0.2,A,2018,20180423,20180423,Human,Debris and open burning,0.13952333664349553
10719,Nevada County,39.344984,-121.045358,BLIND,0.01,A,2018,20180427,20180427,Human,Debris and open burning,0.13952333664349553
10720,Nevada County,39.265993,-120.991217,MURCHIE MINE RD / JASPER,0.01,A,2018,20180511,20180511,Human,Debris and open burning,0.13952333664349553
10721,Nevada County,39.337809,-121.089705,TYLER,5.8,B,2018,20180513,20180513,Human,Debris and open burning,0.13952333664349553
10722,Nevada County,39.238092,-121.131493,PONDEROSA,1.36,B,2018,20180518,20180518,Human,Debris and open burning,0.13952333664349553
10723,Nevada County,39.097991,-121.097562,POND,0.85,B,2018,20180520,20180520,Human,Debris and open burning,0.13952333664349553
10724,Nevada County,39.117936,-121.042756,ANNIE,0.05,A,2018,20180520,20180520,Human,Debris and open burning,0.13952333664349553
10725,Nevada County,39.166725,-121.070143,SUNNYVALE,0.25,A,2018,20180520,20180520,Human,Debris and open burning,0.13952333664349553
10726,Nevada County,39.217433,-121.001526,VINCENT,0.01,A,2018,20180530,20180530,Human,Debris and open burning,0.13952333664349553
