,FIPS_NAME,LATITUDE,LONGITUDE,FIRE_NAME,FIRE_SIZE,FIRE_SIZE_CLASS,FIRE_YEAR,DISCOVERY_DATE,CONTAIN_DATE,CAUSE_CLASSIFICATION,CAUSE
10196,Riverside County,33.956951,-117.528194,GRULLA,0.5,B,2018,2018-05-29,2018-05-29,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10197,Monterey County,35.864625,-120.818065,BRADLEY,0.5,B,2018,2018-05-29,2018-05-29,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10198,Monterey County,36.799346,-121.7211,ELKHORN,0.01,A,2018,2018-05-29,2018-05-29,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10199,Riverside County,33.696096,-117.076093,PAT,3.5,B,2018,2018-05-29,2018-05-29,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10200,Madera County,37.083339,-120.346938,HWY 152  E/ RD 11,0.01,A,2018,2018-05-29,2018-05-29,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10201,Fresno County,36.747331,-119.12749,RANCH,1.7,B,2018,2018-05-29,2018-05-29,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10202,Tehama County,40.326973,-122.281312,SUNSET,0.5,B,2018,2018-05-30,2018-05-30,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10203,Riverside County,33.534997,-115.930606,SEA VIEW WY  MECC,0.01,A,2018,2018-05-30,2018-05-30,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10204,Merced County,36.992412,-120.908726,CANYON,4.0,B,2018,2018-05-30,2018-05-30,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10205,Placer County,38.981386,-120.877055,PINE,0.1,A,2018,2018-05-30,2018-05-30,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10206,Humboldt County,40.05305,-123.791317,SPROWL,0.6,B,2018,2018-05-30,2018-05-30,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10207,Merced County,37.284351,-120.47375,E CONE AV  MERCED,0.14,A,2018,2018-05-30,2018-05-30,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10208,Yuba County,39.219263,-121.334012,PARKS,100.0,D,2018,2018-05-30,2018-05-30,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10209,Fresno County,36.692574,-119.645931,S DE WOLF AVE /E NORTH AV,0.07,A,2018,2018-05-31,2018-05-31,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10210,Fresno County,36.652575,-119.706686,S GOLDEN STATE BLVD /E CI,0.01,A,2018,2018-05-31,2018-05-31,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10211,Riverside County,33.924969,-116.50173,DILLON RD / PALM DR,1.0,B,2018,2018-05-31,2018-05-31,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10212,Fresno County,36.65633,-119.710816,JEFFERSON,0.01,A,2018,2018-05-31,2018-05-31,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10213,Fresno County,36.880899,-119.647747,SHEPHERD,0.25,A,2018,2018-05-31,2018-05-31,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10214,Merced County,37.404081,-120.821853,BLOSS AV  HILMAR,0.01,A,2018,2018-05-31,2018-05-31,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10215,Riverside County,33.942724,-117.243766,HEACOCK ST  MOVA,0.02,A,2018,2018-05-31,2018-05-31,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10216,Riverside County,33.81615,-117.177068,ORANGE,3.0,B,2018,2018-05-31,2018-05-31,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10217,Madera County,36.986878,-120.063179,ELLIS ST /N D ST,0.1,A,2018,2018-05-31,2018-05-31,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10218,Contra Costa County,37.889083,-121.87075,OAK 2,0.1,A,2018,2018-06-01,2018-06-01,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10219,Tehama County,40.201249,-122.293989,PLYMIRE,23.25,C,2018,2018-06-01,2018-06-01,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10220,Yolo County,38.638,-122.103167,MADISON,14.0,C,2018,2018-06-01,2018-06-01,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10221,Merced County,37.429112,-120.774338,HWY 99  S/ SOUTH AV OFF R,0.5,B,2018,2018-06-02,2018-06-02,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10222,Riverside County,33.813041,-117.306272,WOOD RD / CAJALCO RD,0.01,A,2018,2018-06-02,2018-06-02,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10223,Riverside County,33.924498,-116.694585,WHITEWATER,0.1,A,2018,2018-06-02,2018-06-02,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10224,Merced County,37.288055,-120.476524,E CHILDS AV / D ST N,0.25,A,2018,2018-06-02,2018-06-02,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10225,Riverside County,33.924157,-116.872871,I 10  E/ HARGRAVE ST OFRP,0.1,A,2018,2018-06-02,2018-06-02,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10226,Monterey County,36.420375,-121.312262,PALM,1.0,B,2018,2018-06-02,2018-06-02,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10227,Riverside County,33.63952,-117.281205,GRAPE,0.25,A,2018,2018-06-02,2018-06-02,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10228,Yuba County,39.23298,-121.371054,ESCHEMAN,0.25,A,2018,2018-06-02,2018-06-02,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10229,Calaveras County,38.20206,-120.723098,CENTRAL,0.8,B,2018,2018-06-02,2018-06-02,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10230,Nevada County,39.343534,-121.123776,SWEET,0.3,B,2018,2018-06-02,2018-06-02,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10231,Riverside County,33.677727,-115.961291,I 10  E/ CACTUS CITY REST,1.0,B,2018,2018-06-02,2018-06-02,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10232,Riverside County,33.775631,-117.239055,WITT,3.0,B,2018,2018-06-02,2018-06-02,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10233,Merced County,37.434162,-120.779395,HWY 99  N/ SHANKS RD OFF,0.5,B,2018,2018-06-02,2018-06-02,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10234,Monterey County,36.431455,-121.337101,FRONT,0.01,A,2018,2018-06-02,2018-06-02,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10235,Madera County,36.909223,-120.110428,AVE 11  / RD 24,0.01,A,2018,2018-06-03,2018-06-03,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10236,Mendocino County,39.413752,-123.767926,PIT 2,0.01,A,2018,2018-06-03,2018-06-03,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10237,Riverside County,33.702782,-116.397371,HY 74  / HAYSTACK RD,0.01,A,2018,2018-06-03,2018-06-03,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10238,Riverside County,33.926005,-116.914952,W RAMSEY ST  BAN,0.01,A,2018,2018-06-03,2018-06-03,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10239,Fresno County,36.663314,-119.718452,AMERICAN,1.0,B,2018,2018-06-03,2018-06-03,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10240,Siskiyou County,41.765,-122.626167,HAWKINSVILLE,0.01,A,2018,2018-06-03,2018-06-03,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10241,Del Norte County,41.810683,-124.114033,REDWOOD,0.3,B,2018,2018-06-03,2018-06-03,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10242,San Bernardino County,34.4276,-116.881383,CHICKASAW TRL  LUCERNE_VA,0.1,A,2018,2018-06-03,2018-06-03,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10243,Siskiyou County,41.297833,-121.502333,WHITE HORSE,0.7,B,2018,2018-06-03,2018-06-03,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10244,Riverside County,33.946668,-117.217684,KITCHING ST / IRONWOOD AV,0.01,A,2018,2018-06-04,2018-06-04,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10245,Riverside County,34.020846,-117.395711,MARKET,1.0,B,2018,2018-06-04,2018-06-04,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10246,Riverside County,33.89115,-117.23494,MARCH MIDDLE SCH MOVA,0.1,A,2018,2018-06-04,2018-06-04,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10247,Merced County,37.380367,-120.595417,SHAFFER,0.25,A,2018,2018-06-04,2018-06-04,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10248,Riverside County,33.64152,-117.286294,OLIVE ST / LAKEVIEW TER,0.01,A,2018,2018-06-04,2018-06-04,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10249,Riverside County,33.481863,-117.314646,GRANDE,7.0,B,2018,2018-06-03,2018-06-04,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10250,Monterey County,36.54011,-121.87443,RANCHO,0.2,A,2018,2018-06-04,2018-06-04,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10251,Riverside County,33.63655,-116.216039,JACKSON,5.0,B,2018,2018-06-04,2018-06-04,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10252,Tehama County,40.007972,-122.422131,STAGECOACH,2.3,B,2018,2018-06-04,2018-06-04,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10253,San Bernardino County,34.4345,-117.010717,SHERWOOD,0.2,A,2018,2018-06-04,2018-06-04,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10254,Madera County,36.979713,-120.032198,HWY 145   MADERA,5.0,B,2018,2018-06-05,2018-06-05,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10255,Tehama County,39.882085,-122.123094,HALL,0.59,B,2018,2018-06-05,2018-06-05,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10256,Butte County,39.5239,-121.47005,LODGE,0.13,A,2018,2018-06-04,2018-06-05,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10257,Shasta County,40.490333,-122.559517,CLEAR,1.0,B,2018,2018-06-05,2018-06-05,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10258,Madera County,36.998935,-120.084331,AVE 17  / CRESCENT DR,1.0,B,2018,2018-06-05,2018-06-05,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10259,Placer County,38.928071,-121.060103,LUTHER,0.01,A,2018,2018-06-05,2018-06-05,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10260,Tehama County,40.000931,-122.226,GYLE,0.03,A,2018,2018-06-05,2018-06-05,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10261,Riverside County,33.685709,-116.268595,50TH 3,1.0,B,2018,2018-06-05,2018-06-05,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10262,Riverside County,33.882274,-117.388203,VAN BUREN BL / RANCH RD,0.1,A,2018,2018-06-05,2018-06-06,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10263,Fresno County,36.663419,-119.6369,E AMERICAN AVE /S LEONARD,0.01,A,2018,2018-06-06,2018-06-06,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10264,Tehama County,40.304605,-122.397177,GARRISON,1.0,B,2018,2018-06-06,2018-06-06,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10265,San Diego County,33.403754,-117.231632,VISTA,12.0,C,2018,2018-06-05,2018-06-06,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10266,San Luis Obispo County,35.136498,-120.627304,BERRY,1.0,B,2018,2018-06-06,2018-06-06,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10267,Nevada County,39.2645,-121.0365,CEMENT,0.75,B,2018,2018-06-06,2018-06-06,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10268,Santa Clara County,36.96415,-121.52985,BOLSA,0.27,B,2018,2018-06-06,2018-06-06,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10269,Butte County,39.420015,-121.576706,LONE,1.1,B,2018,2018-06-06,2018-06-06,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10270,Riverside County,33.906424,-117.226299,DELPHINIUM,0.25,A,2018,2018-06-06,2018-06-06,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10271,Riverside County,33.939183,-117.136704,THEODORE,0.5,B,2018,2018-06-07,2018-06-07,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10272,Fresno County,36.663314,-119.718452,GOLDEN,0.1,A,2018,2018-06-07,2018-06-07,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10273,Lake County,39.125677,-122.994919,SCOTTS,7.3,B,2018,2018-06-07,2018-06-07,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10274,Placer County,38.939183,-121.02005,CLEMENTINE,0.01,A,2018,2018-06-07,2018-06-07,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10275,Fresno County,36.459474,-119.932713,GARFIELD,3.0,B,2018,2018-06-07,2018-06-07,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10276,Riverside County,33.887305,-117.504411,MAGNOLIA AV  HOMG,0.2,A,2018,2018-06-08,2018-06-08,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10277,Riverside County,33.975978,-117.232751,HEACOCK,1.5,B,2018,2018-06-08,2018-06-08,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10278,Yuba County,39.289321,-121.441419,HILL,1.28,B,2018,2018-06-08,2018-06-08,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10279,Fresno County,36.203436,-120.211589,EL DORADO,0.25,A,2018,2018-06-08,2018-06-08,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10280,Monterey County,36.197392,-121.14758,JOLON,0.01,A,2018,2018-06-08,2018-06-08,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10281,Riverside County,33.636743,-117.190755,SWEETWATER CANYON RD  MEN,1.0,B,2018,2018-06-08,2018-06-08,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10282,Riverside County,33.744556,-117.266814,LANTANA,0.01,A,2018,2018-06-08,2018-06-08,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10283,Madera County,36.981359,-120.063199,N D ST / ASTI WY,0.25,A,2018,2018-06-08,2018-06-08,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10284,Nevada County,39.33325,-120.395633,T15,0.01,A,2018,2018-06-08,2018-06-08,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10285,Contra Costa County,37.764333,-121.909167,MONARCH,0.37,B,2018,2018-06-08,2018-06-08,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10286,Sonoma County,38.41678,-122.691526,TAYLOR,0.01,A,2018,2018-06-08,2018-06-08,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10287,San Bernardino County,34.257791,-116.851365,W SUGARLOAF BL  BIG_BEAR_,0.01,A,2018,2018-06-08,2018-06-08,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10288,Riverside County,33.836191,-117.532402,EL CERRITO RD OFRP  / I 1,0.2,A,2018,2018-06-08,2018-06-08,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10289,Riverside County,33.648839,-117.377393,ORTEGA,0.1,A,2018,2018-06-08,2018-06-08,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10290,Riverside County,33.58747,-116.198446,62,3.6,B,2018,2018-06-08,2018-06-08,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10291,Riverside County,33.926389,-116.946916,INTERSTATE,0.01,A,2018,2018-06-09,2018-06-09,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10292,San Luis Obispo County,35.311727,-120.832211,ON SITE/,1.0,B,2018,2018-06-09,2018-06-09,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10293,Merced County,36.934976,-120.837925,HWY 165  / POLE LINE RD,20.0,C,2018,2018-06-09,2018-06-09,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10294,Riverside County,33.793781,-117.234824,W METZ RD /N A ST,0.01,A,2018,2018-06-09,2018-06-09,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10295,Tuolumne County,37.851341,-120.360863,KANAKA,0.01,A,2018,2018-06-10,2018-06-10,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10296,Shasta County,40.526783,-122.480017,PROSPECT,0.01,A,2018,2018-06-10,2018-06-10,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10297,Madera County,36.96711,-120.01959,AVE 15  / RD 29,0.01,A,2018,2018-06-10,2018-06-10,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10298,Santa Clara County,37.186799,-121.70841,MONTEREY,0.1,A,2018,2018-06-10,2018-06-10,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10299,Merced County,37.345686,-120.623673,W BELL DR / HULL AV,0.5,B,2018,2018-06-11,2018-06-11,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10300,San Joaquin County,38.235425,-121.088895,LIBERTY,62.8,C,2018,2018-06-11,2018-06-11,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10301,Merced County,37.12372,-121.027912,I5  N/ CHP SCALES,0.01,A,2018,2018-06-11,2018-06-11,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10302,Riverside County,33.656596,-116.212654,54,20.0,C,2018,2018-06-11,2018-06-11,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10303,Merced County,37.517722,-120.355894,MERCED FALLS RD  SNELLING,0.12,A,2018,2018-06-11,2018-06-11,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10304,Riverside County,33.924623,-117.174113,BEACH,2.0,B,2018,2018-06-11,2018-06-11,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10305,Calaveras County,38.231467,-120.794467,GILLAM,2.0,B,2018,2018-06-11,2018-06-11,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10306,Merced County,37.419623,-120.795431,MERCED AV / AUGUST AV,0.1,A,2018,2018-06-11,2018-06-11,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10307,Fresno County,36.692789,-119.681968,S FOWLER AVE /E NORTH AVE,0.01,A,2018,2018-06-12,2018-06-12,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10308,Merced County,37.389452,-120.618866,TOKAY CIR  WINTON,0.1,A,2018,2018-06-12,2018-06-12,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10309,San Diego County,32.823821,-116.780325,HUEY,3.0,B,2018,2018-06-12,2018-06-12,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10310,San Luis Obispo County,35.55985,-120.537588,CRESTON RD / CAMP 8 RD,0.01,A,2018,2018-06-12,2018-06-12,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10311,San Bernardino County,34.462683,-117.601285,DELROSA,0.01,A,2018,2018-06-12,2018-06-12,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10312,El Dorado County,38.740084,-120.662939,EIGHT MILE RD  CAMINO,0.01,A,2018,2018-06-12,2018-06-12,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10313,Riverside County,33.793598,-117.257848,CARTER,0.1,A,2018,2018-06-12,2018-06-12,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10314,Tehama County,40.221509,-122.387259,DIBBLECREEK,5.0,B,2018,2018-06-12,2018-06-12,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10315,Madera County,37.08339,-120.328849,CHOWCHILLA,0.01,A,2018,2018-06-12,2018-06-12,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10316,Merced County,37.433724,-120.675472,SANTA FE DR / EL CAPITAN,9.0,B,2018,2018-06-12,2018-06-12,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10317,Tulare County,36.400559,-119.029799,DRY CREEK,1.2,B,2018,2018-06-12,2018-06-12,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10318,Monterey County,36.857735,-121.627778,BARN,0.02,A,2018,2018-06-12,2018-06-12,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10319,Butte County,39.506252,-121.507246,QUINCY,0.25,A,2018,2018-06-12,2018-06-12,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10320,Monterey County,36.805852,-121.676516,MANZANITA,0.08,A,2018,2018-06-12,2018-06-12,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10321,Butte County,39.627055,-121.42558,PINE,0.1,A,2018,2018-06-12,2018-06-12,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10322,Calaveras County,38.223267,-120.853233,CAMPO,5.0,B,2018,2018-06-13,2018-06-13,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10323,Nevada County,39.146103,-121.143509,SHELTER,0.07,A,2018,2018-06-12,2018-06-13,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10324,San Diego County,32.874859,-116.908911,ASHWOOD,5.0,B,2018,2018-06-13,2018-06-13,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10325,Yuba County,39.372517,-121.234967,MARYSVILLE,0.1,A,2018,2018-06-13,2018-06-13,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10326,Mendocino County,39.375167,-123.251833,TOMKI,1.0,B,2018,2018-06-13,2018-06-13,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10327,Madera County,37.01828,-120.473717,RIVER,4.0,B,2018,2018-06-13,2018-06-13,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10328,Calaveras County,38.26467,-120.333275,MORAN,0.01,A,2018,2018-06-13,2018-06-13,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10329,El Dorado County,38.621491,-121.061999,HILL,0.08,A,2018,2018-06-13,2018-06-13,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10330,Yuba County,39.237539,-121.370211,PEORIA,0.23,A,2018,2018-06-13,2018-06-13,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10331,Santa Clara County,37.377633,-121.78335,HAMILTON,0.54,B,2018,2018-06-13,2018-06-13,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10332,Fresno County,36.760923,-120.386715,BASS,0.02,A,2018,2018-06-13,2018-06-13,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10333,Riverside County,33.99503,-117.278703,PIGEON,0.5,B,2018,2018-06-14,2018-06-14,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10334,Butte County,39.801435,-121.89115,GARNER,0.01,A,2018,2018-06-14,2018-06-14,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10335,Fresno County,36.254399,-120.241098,FIVE,0.12,A,2018,2018-06-14,2018-06-14,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10336,Calaveras County,38.204852,-120.697417,49 IC 2,0.07,A,2018,2018-06-14,2018-06-14,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10337,Riverside County,33.646645,-117.372445,GRAND,0.33,B,2018,2018-06-14,2018-06-14,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10338,Fresno County,36.67799,-119.734623,STATE,1.0,B,2018,2018-06-14,2018-06-14,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10339,Riverside County,33.559125,-116.97612,MARINA,0.01,A,2018,2018-06-14,2018-06-14,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10340,Butte County,39.488652,-121.505899,FAIRHILL,0.2,A,2018,2018-06-14,2018-06-14,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10341,Riverside County,33.976121,-116.544912,MISSION LAKES BL /N INDIA,1.0,B,2018,2018-06-14,2018-06-14,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10342,Butte County,39.602539,-121.618122,SEVENTY,20.2,C,2018,2018-06-14,2018-06-14,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10343,Fresno County,36.64454,-119.6999,CLOVIS,0.01,A,2018,2018-06-14,2018-06-14,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10344,Placer County,38.894036,-121.377123,DOWD,0.12,A,2018,2018-06-14,2018-06-14,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10345,Riverside County,33.485326,-117.142612,I 15  S/ TEMECULA PY OFRP,0.01,A,2018,2018-06-15,2018-06-15,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10346,Riverside County,33.924498,-116.694585,I 10  E/ HAUGEN LEHMANN W,0.1,A,2018,2018-06-15,2018-06-15,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10347,Riverside County,33.823424,-117.033714,WARREN,0.15,A,2018,2018-06-15,2018-06-15,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10348,Fresno County,35.93452,-120.0182,UTICA,0.02,A,2018,2018-06-15,2018-06-15,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10349,Riverside County,33.726004,-116.915037,THORNTON,3.0,B,2018,2018-06-15,2018-06-15,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10350,Merced County,37.389109,-120.732671,WINTON,1.5,B,2018,2018-06-15,2018-06-15,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10351,Sonoma County,38.292968,-122.413204,WOOD,0.18,A,2018,2018-06-15,2018-06-15,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10352,Shasta County,40.58625,-122.453667,SPRINGS,0.01,A,2018,2018-06-15,2018-06-15,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10353,Fresno County,36.64454,-119.6999,S GOLDEN STATE FRONTAGE,0.12,A,2018,2018-06-16,2018-06-16,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10354,Riverside County,33.781131,-117.24332,W 4TH ST / NAVAJO RD,0.01,A,2018,2018-06-16,2018-06-16,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10355,Riverside County,33.730832,-117.39986,LAKE,0.01,A,2018,2018-06-16,2018-06-16,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10356,Fresno County,36.123762,-120.352547,CREEK,0.9,B,2018,2018-06-16,2018-06-16,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10357,San Luis Obispo County,35.745739,-120.272638,SOLAR,3.0,B,2018,2018-06-16,2018-06-16,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10358,Contra Costa County,38.019517,-121.98985,WILLOW,24.38,C,2018,2018-06-16,2018-06-16,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10359,Fresno County,36.6483,-119.531199,S NEWMARK AVE /E LINCOLN,0.1,A,2018,2018-06-17,2018-06-17,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10360,Tehama County,40.00074,-122.298489,GYLE,5.86,B,2018,2018-06-17,2018-06-17,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10361,Tehama County,39.982349,-122.131619,SAN JOSE,2.1,B,2018,2018-06-17,2018-06-17,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10362,San Joaquin County,38.096256,-120.942147,WIMER,3.75,B,2018,2018-06-17,2018-06-17,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10363,Placer County,38.754166,-121.141111,GRANITE BAY CDF_AUBURN1,0.01,A,2018,2018-06-17,2018-06-17,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10364,Contra Costa County,38.05635,-122.234283,CROCKETT,0.1,A,2018,2018-06-17,2018-06-17,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10365,Riverside County,33.691358,-117.35037,BAKER,0.15,A,2018,2018-06-18,2018-06-18,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10366,Tuolumne County,37.940178,-120.434279,HARVARD 2,0.01,A,2018,2018-06-18,2018-06-18,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10367,Butte County,39.505439,-121.506404,OLIVE HWY  TYME_RANCH,0.01,A,2018,2018-06-18,2018-06-18,Missing data/not specified/undetermined,Missing data/not specified/undetermined
